                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 1.1133,                0.95496,                 1.7938,                0.84253,                0.75525,                0.84112,                0.72818,                 1.1638,                  1.158,                 1.2459,              0.0007228,              0.0007228,              0.0007228
                     86,                 1.1156,                0.93663,                 1.7781,                0.71955,                0.79148,                0.84388,                0.71776,                  1.149,                 1.1434,                 1.2281,              0.0007195,              0.0007195,              0.0007195
                     87,                 1.1146,                0.91792,                 1.7779,                0.85974,                0.71555,                0.83772,                0.71722,                 1.1352,                  1.253,                 1.2321,              0.0007162,              0.0007162,              0.0007162
                     88,                 1.0938,                0.92528,                 1.7758,                0.85583,                0.71366,                0.82194,                0.69708,                 1.2298,                 1.4957,                 1.3058,              0.0007129,              0.0007129,              0.0007129
                     89,                  1.115,                 0.9039,                 1.7821,                0.86399,                0.71546,                0.82809,                0.72523,                 1.0753,                  1.132,                 1.2444,              0.0007096,              0.0007096,              0.0007096
                     90,                 1.0986,                0.92869,                 1.7785,                0.86634,                0.72236,                0.86769,                0.73897,                 1.2484,                 1.2703,                 1.2504,              0.0007063,              0.0007063,              0.0007063
                     91,                  1.185,                0.91338,                 1.7908,                0.84502,                0.76124,                0.82943,                0.71551,                 1.1157,                 1.1232,                 1.2113,               0.000703,               0.000703,               0.000703
                     92,                  1.063,                0.83949,                 1.7664,                0.79548,                 0.7493,                0.82611,                0.70843,                 1.1161,                 1.1603,                 1.2261,              0.0006997,              0.0006997,              0.0006997
                     93,                 1.1248,                0.86965,                 1.7856,                0.85424,                0.72643,                 0.8337,                0.71852,                 1.0747,                 1.0923,                 1.2227,              0.0006964,              0.0006964,              0.0006964
                     94,                  1.125,                0.87416,                 1.7789,                0.87203,                0.72689,                0.84273,                0.72569,                 1.0917,                 1.2108,                 1.2412,              0.0006931,              0.0006931,              0.0006931
                     95,                 1.0889,                0.87653,                 1.7717,                0.88729,                0.75405,                0.82235,                0.69735,                 1.1636,                 1.1132,                 1.2372,              0.0006898,              0.0006898,              0.0006898
                     96,                 1.1556,                0.91186,                 1.7858,                0.90397,                0.73281,                0.83688,                0.71401,                 1.0741,                 1.1289,                 1.2134,              0.0006865,              0.0006865,              0.0006865
                     97,                 1.0804,                 0.9011,                 1.7819,                 0.8626,                0.77074,                0.82878,                0.68053,                 1.1572,                  1.244,                 1.2235,              0.0006832,              0.0006832,              0.0006832
                     98,                 1.0837,                0.87661,                 1.7838,                0.95495,                0.75266,                0.87535,                 0.7441,                 1.1281,                   1.12,                 1.2368,              0.0006799,              0.0006799,              0.0006799
                     99,                 1.0599,                0.86151,                 1.7645,                  0.949,                0.77425,                 0.8778,                0.74004,                 1.2363,                 1.3777,                 1.2894,              0.0006766,              0.0006766,              0.0006766
                    100,                 1.1158,                0.91072,                 1.7839,                0.96014,                0.72497,                0.86729,                0.73724,                 1.1338,                 1.2472,                 1.2523,              0.0006733,              0.0006733,              0.0006733
                    101,                 1.0588,                 0.8735,                 1.7597,                0.86145,                0.79175,                0.86146,                0.72537,                 1.1983,                 1.1668,                  1.225,                0.00067,                0.00067,                0.00067
                    102,                 1.0954,                0.87453,                 1.7698,                0.94935,                0.66669,                0.82598,                0.68436,                  1.255,                 1.1339,                 1.2259,              0.0006667,              0.0006667,              0.0006667
                    103,                 1.0919,                0.83965,                 1.7619,                0.89584,                0.77438,                0.86788,                0.74089,                 1.1407,                 1.1878,                 1.1999,              0.0006634,              0.0006634,              0.0006634
                    104,                 1.1053,                0.85265,                 1.7645,                0.91275,                0.73243,                0.85961,                0.76793,                 1.0048,                 1.1901,                 1.1917,              0.0006601,              0.0006601,              0.0006601
                    105,                 1.0207,                0.81077,                 1.7665,                0.91524,                0.71716,                0.84478,                0.73439,                 1.0427,                 1.1256,                 1.2032,              0.0006568,              0.0006568,              0.0006568
                    106,                 1.0492,                0.85969,                 1.7725,                0.93574,                 0.7034,                0.84913,                0.71219,                 1.0923,                 1.2984,                 1.2409,              0.0006535,              0.0006535,              0.0006535
                    107,                 1.0686,                0.84279,                 1.7607,                0.95905,                0.73445,                0.88415,                 0.7751,                 1.0681,                 1.1153,                 1.2033,              0.0006502,              0.0006502,              0.0006502
                    108,                 1.0573,                0.85218,                 1.7742,                0.88171,                0.76785,                0.83369,                0.73639,                 1.0901,                 1.2034,                 1.2289,              0.0006469,              0.0006469,              0.0006469
                    109,                 1.0774,                0.84788,                 1.7674,                0.87809,                 0.7179,                 0.8139,                0.70452,                  1.105,                 1.2586,                 1.2296,              0.0006436,              0.0006436,              0.0006436
                    110,                 1.0089,                0.78839,                  1.766,                0.91531,                0.77169,                0.87187,                0.75753,                 1.1299,                 1.1839,                 1.2284,              0.0006403,              0.0006403,              0.0006403
                    111,                  1.052,                0.81067,                 1.7575,                 0.8818,                0.74201,                0.83413,                0.72405,                 1.0429,                 1.0913,                 1.2155,               0.000637,               0.000637,               0.000637
                    112,                 1.0832,                0.82194,                 1.7701,                0.85477,                0.72949,                0.84944,                0.74507,                  1.097,                 1.0341,                 1.2129,              0.0006337,              0.0006337,              0.0006337
                    113,                 1.0408,                0.80192,                 1.7758,                0.94475,                0.76865,                0.88277,                0.77264,                   1.03,                 1.0942,                  1.188,              0.0006304,              0.0006304,              0.0006304
                    114,                 1.0449,                0.79351,                 1.7463,                0.82773,                0.78218,                 0.8535,                0.73485,                 1.0979,                0.99777,                 1.2127,              0.0006271,              0.0006271,              0.0006271
                    115,                 1.0688,                0.83337,                 1.7676,                0.76931,                 0.7614,                0.83845,                0.73416,                 1.0987,                 1.1998,                  1.227,              0.0006238,              0.0006238,              0.0006238
                    116,                 1.0114,                0.77359,                 1.7508,                0.84134,                0.74017,                0.84706,                0.74485,                 1.0378,                 1.1194,                 1.2125,              0.0006205,              0.0006205,              0.0006205
                    117,                 1.0079,                0.79681,                 1.7534,                0.85254,                0.71527,                0.83726,                0.75344,                 1.0099,                 1.1771,                 1.2059,              0.0006172,              0.0006172,              0.0006172
